FECHA,TotalA,TotalB,TotalC,Total,<=30A,<=30B,<=30C,<=30,31-40A,31-40B,31-40C,31-40,41-50A,41-50B,41-50C,41-50,51-60A,51-60B,51-60C,51-60,61-70A,61-70B,61-70C,61-70,71-80A,71-80B,71-80C,71-80,81-90C,>=91C,>=81A,>=81B,>=81
2021-05-06,0.22620841280173337,0.056728245058111366,0,0.28293665785984473,0.022915727542952954,0.014528070581072921,0,0.03744379812402587,0.11705826252817757,0.08256892665163863,0,0.1996271891798162,0.12087271057551294,0.07671241220651558,0,0.19758512278202853,0.1526764102092717,0.0820939424579465,0,0.23477035266721819,0.6245239726027397,0.07048630136986302,0,0.6950102739726027,0.9237949460851976,0.14841945579532875,0,1.0722144018805264,0,0,0.8669787413290576,0.04221840244043292,0.9091971437694905
2021-05-07,0.227193896826878,0.06260993625404224,0,0.2898038330809202,0.023061274391572587,0.014738489739363021,0,0.03779976413093561,0.11761964626322179,0.08362883648344026,0,0.20124848274666204,0.12120069157135695,0.07775258050762088,0,0.1989532720789778,0.15396022918773172,0.08316021693170328,0,0.237120446119435,0.6306335616438357,0.07877397260273973,0,0.7094075342465753,0.9245511655346152,0.21109911485880106,0,1.1356502803934163,0,0,0.8675766202178181,0.044779769952509395,0.9123563901703275
2021-05-08,0.2280701355097433,0.06749476370167438,0,0.2955648992114177,0.023061274391572587,0.016236374735728507,0,0.0392976491273011,0.1176239812727588,0.09224466793826946,0,0.20986864921102827,0.12120771973555361,0.08973560046292176,0,0.21094332019847536,0.15507552777522443,0.09492600422832981,0,0.25000153200355424,0.638527397260274,0.07898630136986301,0,0.717513698630137,0.9245967209231344,0.2118052233808476,0,1.136401944303982,0,0,0.8676513550789132,0.04529611990189351,0.9129474749808068
2021-05-09,0.22811305332278162,0.06757279608901674,0,0.2956858494117984,0.023061274391572587,0.016236374735728507,0,0.0392976491273011,0.1176239812727588,0.09224466793826946,0,0.20986864921102827,0.1212100624569525,0.08973794318432063,0,0.21094800564127314,0.15515212795293684,0.09495664429941478,0,0.2501087722523516,0.6388869863013699,0.07915068493150684,0,0.7180376712328768,0.9245967209231344,0.2119783338572203,0,1.1365750547803546,0,0,0.8676581491571946,0.04626767309612941,0.913925822253324
2021-05-10,0.2288793963934731,0.06789858130617113,0,0.29677797769964426,0.02311782973846479,0.016237206432006334,0,0.03935503617047112,0.11780605167331368,0.09224683544303798,0,0.21005288711635164,0.12136702479067785,0.08974965679131507,0,0.2111166815819929,0.15637466678922696,0.09496890032784876,0,0.25134356711707573,0.6447054794520548,0.07929452054794521,0,0.724,0.924719720472136,0.21487110102818513,0,1.1395908215003212,0,0,0.8677464721748523,0.04840101367647958,0.916147485851332
2021-05-11,0.231068855128321,0.06806374985937913,0,0.29913260498770017,0.023158582856078285,0.016244691698506772,0,0.03940327455458506,0.1179751170452575,0.09228801803363967,0,0.21026313507889718,0.1215403861741954,0.08978714033369724,0,0.21132752650789263,0.16053558844256519,0.09502711646291019,0,0.2555627049054754,0.661958904109589,0.07945890410958904,0,0.7414178082191781,0.9251798298961793,0.2158687640367541,0,1.1410485939329333,0,0,0.8679910589929817,0.04961035961056343,0.9176014186035452
2021-05-12,0.2333474008387181,0.06838986021148077,0,0.3017372610501989,0.02320016766996961,0.016265484105452435,0,0.03946565177542204,0.11813767990289578,0.09236821571007456,0,0.21050589561297034,0.12170437667211739,0.08987850646825378,0,0.2115828831403712,0.1649661427214511,0.09514048472592457,0,0.26010662744737567,0.67975,0.07977739726027397,0,0.759527397260274,0.9257993831800394,0.21774564604374227,0,1.1435450292237817,0,0,0.868235645811111,0.05205622779185662,0.9202918736029676
2021-05-13,0.23423794545926288,0.07021224159087229,0,0.30445018705013516,0.023235930609916147,0.01636778274762509,0,0.03960371335754124,0.11833058782729322,0.09290142188312814,0,0.21123200971042136,0.1218519681202472,0.0903025390414521,0,0.2121545071616993,0.16601403315255692,0.09562459784906702,0,0.26163863100162393,0.6864520547945205,0.08200342465753424,0,0.7684554794520548,0.9265419360129012,0.2353482481675345,0,1.1618901841804359,0,0,0.8687927602301834,0.05465835977362131,0.9234511200038047
2021-05-14,0.23511028252276106,0.07077992720878801,0,0.30589020973154907,0.02334820960742272,0.01638441667318162,0,0.039732626280604345,0.11888113403849489,0.09297078203572048,0,0.21185191607421536,0.12221274721567561,0.09044544504678415,0,0.21265819226245977,0.1670619235836627,0.09582988632533627,0,0.26289180990899896,0.6915787671232877,0.08393835616438357,0,0.7755171232876712,0.9274530437832839,0.2387922355395808,0,1.1662452793228648,0,0,0.8694789621366017,0.05632290895255695,0.9258018710891587
2021-05-15,0.2387534196068078,0.07091160686242826,0,0.30966502646923605,0.023392289510147525,0.016393565332237712,0,0.03978585484238524,0.11910438702965147,0.09299028957863707,0,0.21209467660828854,0.12237205227079985,0.09048058586776743,0,0.21285263813856728,0.17439102858718633,0.09587278242485522,0,0.27026381101204155,0.7202534246575343,0.08422945205479453,0,0.8044828767123288,0.9280725970671441,0.23940723328458907,0,1.167479830351733,0,0,0.8700224883991113,0.057246903598823264,0.9272693919979346
2021-05-16,0.23972817417869285,0.07097338250240763,0,0.3107015566811005,0.023592728313103706,0.01640105059873815,0,0.03999377891184186,0.12107248135945899,0.09299462458817409,0,0.2140671059476331,0.12460935120673579,0.09049932763895852,0,0.21510867884569432,0.17612525661059533,0.09591261451726568,0,0.27203787112786104,0.721167808219178,0.0842945205479452,0,0.8054623287671233,0.9282912629320359,0.23950289960047924,0,1.1677941625325152,0,0,0.8701108114167692,0.05804860483602492,0.9281594162527941
2021-05-17,0.2421839184353466,0.0713268041900791,0,0.3135107226254257,0.023664254192996784,0.016449288982852087,0,0.04011354317584887,0.12215840124848275,0.09319620253164557,0,0.21535460378012833,0.12526297047702492,0.0907827969282237,0,0.21604576740524864,0.1806967552164721,0.09632319146980421,0,0.27701994668627633,0.7379109589041096,0.08475342465753424,0,0.8226643835616438,0.9292297039355301,0.24138433714631935,0,1.1706140410818493,0,0,0.8707902192449062,0.0589590113257285,0.9297492305706346
2021-05-18,0.24482759069151652,0.07144775439045976,0,0.3162753450819763,0.023727463110111598,0.016456774249352525,0,0.04018423735946412,0.12243584185885209,0.0932243800936362,0,0.2156602219524883,0.12555581065188565,0.09083433679899919,0,0.21639014745088483,0.18591169531513313,0.09636302356221467,0,0.2822747188773478,0.7579246575342465,0.08506164383561644,0,0.842986301369863,0.9300178121569109,0.24196744611936422,0,1.1719852582762753,0,0,0.8713541277422598,0.05961803691902138,0.9309721646612812
2021-05-19,0.2466883379946847,0.07181255580128533,0,0.31850089379597,0.02373661176916769,0.016567389854303446,0,0.040304001623471135,0.12248135945899082,0.09388980405756893,0,0.21637116351655974,0.1256003223584645,0.09117637412323652,0,0.216776696481701,0.1895241596960505,0.09665716824463033,0,0.2861813279406808,0.7721027397260274,0.08552397260273972,0,0.8576267123287671,0.9310746971705548,0.24307899759923102,0,1.174153694769786,0,0,0.8721762112143057,0.06003247569418495,0.9322086869084906
2021-05-20,0.25376847660621543,0.07206973754456787,0,0.3258382141507833,0.023803147471393806,0.01668632242203263,0,0.04048946989342644,0.12276096757412866,0.09445985781168718,0,0.21722082538581586,0.12585099354814527,0.0915582377112549,0,0.21740923125940018,0.20835554738486994,0.09696050494837148,0,0.30531605233324144,0.8168013698630137,0.08569520547945206,0,0.9024965753424657,0.9382405597846141,0.243238441459048,0,1.181479001243662,0,0,0.8768573311501695,0.060290650668877004,0.9371479818190466
