FECHA,<=10M,<=10F,<=10,11-20M,11-20F,11-20,21-30M,21-30F,21-30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,81-90M,81-90F,81-90,>=91M,>=91F,>=91,TotalM,TotalF,Total
2020-03-15,1,0,1,0,0,0,0,2,2,2,1,3,1,1,2,1,0,1,1,0,1,1,1,2,0,0,0,0,0,0,7,5,12
2020-03-16,2,3,5,1,1,2,1,5,6,3,2,5,1,1,2,4,1,5,3,2,5,1,1,2,0,0,0,0,0,0,16,16,32
2020-03-17,3,7,10,2,2,4,3,6,9,4,4,8,2,4,6,4,3,7,4,4,8,3,3,6,1,0,1,0,0,0,26,33,59
2020-03-18,6,8,14,3,2,5,4,6,10,6,5,11,3,7,10,5,4,9,4,6,10,4,3,7,2,0,2,0,0,0,37,41,78
2020-03-19,9,9,18,3,2,5,7,8,15,9,6,15,5,8,13,5,4,9,5,7,12,5,4,9,2,0,2,1,0,1,51,48,99
2020-03-20,10,10,20,4,2,6,8,8,16,10,9,19,5,9,14,5,5,10,6,8,14,7,6,13,3,0,3,1,0,1,59,57,116
2020-03-21,10,10,20,7,3,10,9,10,19,13,10,23,7,10,17,6,5,11,8,10,18,8,7,15,4,0,4,2,0,2,74,65,139
2020-03-22,13,11,24,7,3,10,13,11,24,13,10,23,7,10,17,9,6,15,8,11,19,10,7,17,7,2,9,2,1,3,89,72,161
2020-03-23,17,12,29,7,5,12,15,13,28,16,11,27,8,11,19,11,7,18,10,12,22,14,10,24,10,5,15,2,3,5,110,89,199
2020-03-24,19,13,32,7,5,12,17,15,32,18,12,30,8,13,21,13,9,22,10,13,23,16,10,26,12,6,18,3,3,6,123,99,222
2020-03-25,20,17,37,7,5,12,19,18,37,20,18,38,9,14,23,14,12,26,13,14,27,17,12,29,14,11,25,5,3,8,138,124,262
2020-03-26,24,20,44,9,7,16,21,20,41,24,21,45,10,18,28,18,14,32,14,18,32,21,15,36,19,11,30,7,4,11,167,148,315
2020-03-27,27,23,50,9,8,17,22,22,44,29,22,51,11,22,33,19,17,36,16,22,38,26,20,46,22,14,36,9,9,18,190,179,369
2020-03-28,29,24,53,9,8,17,24,24,48,31,23,54,12,23,35,23,19,42,20,22,42,30,27,57,25,15,40,9,9,18,212,194,406
2020-03-29,31,24,55,11,9,20,26,27,53,33,25,58,14,26,40,24,19,43,25,25,50,34,29,63,29,16,45,11,10,21,238,210,448
2020-03-30,34,26,60,11,9,20,27,33,60,40,27,67,18,30,48,25,20,45,32,26,58,37,34,71,33,17,50,14,12,26,271,234,505
2020-03-31,42,29,71,12,9,21,34,35,69,48,30,78,23,34,57,28,21,49,38,29,67,41,37,78,35,20,55,18,12,30,319,256,575
2020-04-01,53,39,92,13,11,24,39,39,78,57,32,89,35,39,74,32,28,60,42,32,74,46,41,87,40,25,65,18,13,31,375,299,674
2020-04-02,63,48,111,15,15,30,43,45,88,62,38,100,38,45,83,34,36,70,51,38,89,54,46,100,45,32,77,21,16,37,426,359,785
2020-04-03,80,57,137,19,19,38,48,52,100,69,49,118,46,56,102,37,42,79,59,43,102,61,50,111,50,38,88,22,21,43,491,427,918
2020-04-04,89,70,159,22,23,45,50,59,109,72,59,131,52,59,111,43,42,85,65,46,111,63,55,118,54,40,94,23,24,47,533,477,1010
2020-04-05,98,80,178,26,28,54,56,60,116,79,61,140,60,64,124,47,46,93,66,57,123,69,63,132,57,44,101,25,26,51,583,529,1112
2020-04-06,109,89,198,30,30,60,65,64,129,90,66,156,71,67,138,56,49,105,74,65,139,79,68,147,64,48,112,26,29,55,664,575,1239
2020-04-07,119,98,217,34,34,68,70,68,138,98,73,171,76,73,149,65,51,116,77,69,146,87,76,163,70,59,129,28,30,58,724,631,1355
2020-04-08,127,108,235,38,36,74,74,76,150,103,76,179,85,77,162,72,56,128,86,75,161,98,80,178,71,63,134,31,35,66,785,682,1467
2020-04-09,132,112,244,41,39,80,77,83,160,119,85,204,89,84,173,80,64,144,92,79,171,104,90,194,76,71,147,35,40,75,845,747,1592
2020-04-10,150,116,266,45,42,87,79,89,168,123,88,211,99,85,184,84,70,154,98,80,178,105,100,205,81,79,160,36,43,79,900,792,1692
2020-04-11,159,121,280,49,45,94,87,93,180,129,92,221,106,88,194,86,74,160,102,86,188,112,103,215,84,86,170,37,47,84,951,835,1786
2020-04-12,169,128,297,51,45,96,89,97,186,137,95,232,109,95,204,95,77,172,105,90,195,115,111,226,89,90,179,37,49,86,996,877,1873
2020-04-13,178,139,317,59,49,108,101,105,206,142,105,247,114,99,213,100,82,182,114,97,211,120,120,240,95,100,195,41,54,95,1064,950,2014
2020-04-14,193,145,338,62,50,112,109,111,220,151,110,261,119,103,222,111,89,200,118,104,222,130,125,255,101,104,205,45,58,103,1139,999,2138
2020-04-15,202,149,351,65,56,121,115,118,233,156,117,273,127,116,243,116,99,215,127,109,236,139,128,267,107,110,217,50,61,111,1204,1063,2267
2020-04-16,214,152,366,71,60,131,122,122,244,168,131,299,137,129,266,122,109,231,132,119,251,146,132,278,111,115,226,50,65,115,1273,1134,2407
2020-04-17,230,163,393,76,65,141,124,128,252,174,146,320,149,138,287,132,116,248,139,125,264,161,143,304,116,123,239,51,68,119,1352,1215,2567
2020-04-18,241,172,413,82,66,148,135,134,269,191,153,344,158,143,301,139,120,259,141,128,269,167,153,320,122,132,254,54,72,126,1430,1273,2703
2020-04-19,251,182,433,86,66,152,140,137,277,197,157,354,164,148,312,144,129,273,148,135,283,172,161,333,127,139,266,55,73,128,1484,1327,2811
2020-04-20,265,193,458,96,73,169,155,143,298,210,168,378,174,156,330,153,135,288,160,145,305,187,173,360,137,148,285,59,87,146,1596,1421,3017
2020-04-21,278,201,479,101,79,180,167,149,316,219,182,401,178,160,338,160,143,303,168,153,321,201,183,384,144,158,302,61,97,158,1677,1505,3182
2020-04-22,292,211,503,105,86,191,174,157,331,231,185,416,191,168,359,167,151,318,176,158,334,208,196,404,152,170,322,68,103,171,1764,1585,3349
2020-04-23,310,224,534,109,91,200,182,167,349,240,194,434,199,176,375,172,163,335,184,162,346,218,204,422,163,181,344,74,111,185,1851,1673,3524
2020-04-24,327,235,562,114,97,211,192,176,368,252,207,459,206,183,389,180,171,351,191,173,364,229,214,443,173,196,369,77,114,191,1941,1766,3707
2020-04-25,340,244,584,118,98,216,195,181,376,260,214,474,210,188,398,185,178,363,197,177,374,235,218,453,183,213,396,81,118,199,2004,1829,3833
2020-04-26,349,261,610,123,104,227,199,184,383,265,216,481,218,194,412,188,182,370,205,184,389,241,225,466,190,220,410,82,122,204,2060,1892,3952
2020-04-27,361,273,634,130,108,238,205,192,397,270,229,499,222,206,428,199,190,389,212,193,405,260,230,490,201,236,437,85,126,211,2145,1983,4128
2020-04-28,380,281,661,135,113,248,218,204,422,282,241,523,229,218,447,206,199,405,218,200,418,263,242,505,207,250,457,87,130,217,2225,2078,4303
2020-04-29,404,293,697,141,118,259,233,212,445,300,256,556,241,226,467,214,206,420,223,208,431,273,248,521,210,264,474,92,140,232,2331,2171,4502
2020-04-30,422,304,726,150,120,270,241,219,460,308,265,573,252,236,488,224,219,443,232,216,448,281,259,540,218,281,499,100,147,247,2428,2266,4694
2020-05-01,425,317,742,156,126,282,242,226,468,320,276,596,263,242,505,231,222,453,242,222,464,288,268,556,226,292,518,100,149,249,2493,2340,4833
2020-05-02,431,333,764,162,132,294,251,228,479,328,283,611,269,247,516,238,224,462,245,226,471,296,269,565,231,303,534,101,153,254,2552,2398,4950
2020-05-03,439,343,782,166,135,301,257,234,491,335,289,624,274,252,526,246,227,473,253,232,485,301,278,579,237,311,548,104,158,262,2612,2459,5071
2020-05-04,458,363,821,170,137,307,267,244,511,346,299,645,280,257,537,255,231,486,262,243,505,316,294,610,244,328,572,106,162,268,2704,2558,5262
2020-05-05,470,376,846,177,140,317,278,254,532,359,313,672,286,270,556,265,237,502,273,250,523,331,302,633,249,340,589,107,172,279,2795,2654,5449
2020-05-06,484,392,876,182,141,323,291,261,552,374,329,703,306,279,585,271,243,514,283,256,539,349,317,666,256,352,608,111,178,289,2907,2748,5655
2020-05-07,501,403,904,189,147,336,306,268,574,385,343,728,323,291,614,276,250,526,290,263,553,366,324,690,262,364,626,112,185,297,3010,2838,5848
2020-05-08,518,416,934,196,152,348,321,276,597,397,359,756,338,302,640,291,254,545,299,274,573,377,333,710,273,376,649,114,197,311,3124,2939,6063
2020-05-09,537,428,965,200,153,353,328,288,616,401,367,768,347,310,657,296,260,556,306,280,586,389,336,725,278,387,665,119,205,324,3201,3014,6215
2020-05-10,546,436,982,202,156,358,336,298,634,407,373,780,352,317,669,300,266,566,315,286,601,397,349,746,283,399,682,120,210,330,3258,3090,6348
2020-05-11,564,454,1018,207,161,368,345,309,654,420,385,805,366,328,694,309,273,582,325,292,617,410,358,768,296,417,713,124,225,349,3366,3202,6568
2020-05-12,583,464,1047,214,171,385,371,330,701,440,394,834,375,343,718,315,277,592,334,300,634,418,368,786,305,431,736,129,237,366,3484,3315,6799
2020-05-13,610,481,1091,222,181,403,390,343,733,456,414,870,389,350,739,326,286,612,343,309,652,427,376,803,313,446,759,130,245,375,3606,3431,7037
2020-05-14,632,506,1138,232,196,428,403,362,765,476,433,909,400,358,758,334,299,633,353,321,674,437,385,822,323,460,783,132,259,391,3722,3579,7301
2020-05-15,652,529,1181,239,203,442,410,374,784,490,448,938,409,373,782,346,305,651,364,330,694,444,391,835,331,480,811,137,268,405,3822,3701,7523
2020-05-16,665,546,1211,246,210,456,415,386,801,500,467,967,416,381,797,353,312,665,372,337,709,453,398,851,337,485,822,142,281,423,3899,3803,7702
2020-05-17,686,559,1245,250,217,467,425,397,822,507,476,983,424,392,816,358,316,674,380,344,724,458,403,861,348,497,845,145,285,430,3981,3886,7867
2020-05-18,707,582,1289,259,229,488,448,417,865,528,496,1024,436,412,848,372,326,698,395,358,753,475,416,891,365,510,875,146,296,442,4131,4042,8173
2020-05-19,726,601,1327,275,243,518,476,443,919,561,520,1081,461,428,889,389,339,728,411,370,781,485,435,920,377,532,909,149,305,454,4310,4216,8526
2020-05-20,755,640,1395,289,259,548,503,466,969,602,537,1139,478,444,922,401,351,752,427,386,813,498,446,944,389,548,937,155,310,465,4497,4387,8884
2020-05-21,789,674,1463,308,270,578,531,489,1020,628,568,1196,494,465,959,419,363,782,441,392,833,512,453,965,396,564,960,156,314,470,4674,4552,9226
2020-05-22,823,692,1515,321,286,607,563,519,1082,650,593,1243,513,479,992,431,373,804,448,402,850,522,464,986,404,581,985,162,326,488,4837,4715,9552
2020-05-23,843,711,1554,335,302,637,587,538,1125,676,609,1285,521,496,1017,440,381,821,460,413,873,530,477,1007,413,587,1000,164,328,492,4969,4842,9811
2020-05-24,860,731,1591,345,310,655,601,549,1150,689,622,1311,531,500,1031,447,385,832,471,420,891,541,486,1027,418,599,1017,166,334,500,5069,4936,10005
2020-05-25,887,754,1641,364,332,696,624,576,1200,704,642,1346,549,511,1060,452,393,845,479,428,907,552,492,1044,428,614,1042,168,343,511,5207,5085,10292
