FECHA,TotalA,TotalB,TotalC,Total,<=30A,<=30B,<=30C,<=30,31-40A,31-40B,31-40C,31-40,41-50A,41-50B,41-50C,41-50,51-60A,51-60B,51-60C,51-60,61-70A,61-70B,61-70C,61-70,71-80A,71-80B,71-80C,71-80,81-90A,81-90B,81-90C,81-90,>=91A,>=91B,>=91C,>=91
2021-01-16,1434.0,50.57142857142857,0.0,1484.5714285714287,275.0,5.571428571428571,0.0,280.57142857142856,519.2857142857143,15.857142857142858,0.0,535.1428571428571,392.85714285714283,18.0,0.0,410.85714285714283,246.14285714285714,10.714285714285714,0.0,256.85714285714283,0.7142857142857143,0.42857142857142855,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,1273.857142857143,130.57142857142858,0.0,1404.4285714285713,243.71428571428572,18.0,0.0,261.7142857142857,460.0,42.42857142857143,0.0,502.42857142857144,351.7142857142857,42.42857142857143,0.0,394.14285714285717,217.57142857142858,27.142857142857142,0.0,244.71428571428572,0.8571428571428571,0.5714285714285714,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,975.5714285714286,158.57142857142858,0.0,1134.142857142857,182.57142857142858,22.714285714285715,0.0,205.28571428571428,353.14285714285717,52.0,0.0,405.14285714285717,270.2857142857143,51.0,0.0,321.2857142857143,168.0,32.142857142857146,0.0,200.14285714285714,1.4285714285714286,0.7142857142857143,0.0,2.142857142857143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,491.7142857142857,168.14285714285714,0.0,659.8571428571429,88.28571428571429,24.428571428571427,0.0,112.71428571428571,177.57142857142858,55.42857142857143,0.0,233.0,139.85714285714286,54.42857142857143,0.0,194.28571428571428,84.57142857142857,33.0,0.0,117.57142857142857,1.1428571428571428,0.8571428571428571,0.0,2.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,307.42857142857144,208.0,0.0,515.4285714285714,53.285714285714285,28.285714285714285,0.0,81.57142857142857,108.0,70.85714285714286,0.0,178.85714285714286,90.0,66.57142857142857,0.0,156.57142857142858,54.714285714285715,41.285714285714285,0.0,96.0,1.1428571428571428,1.0,0.0,2.142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,192.0,224.0,0.0,416.0,31.142857142857142,29.714285714285715,0.0,60.857142857142854,62.42857142857143,78.0,0.0,140.42857142857142,58.42857142857143,71.28571428571429,0.0,129.71428571428572,38.57142857142857,44.0,0.0,82.57142857142857,1.1428571428571428,1.0,0.0,2.142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,132.57142857142858,317.85714285714283,0.0,450.42857142857144,22.0,44.857142857142854,0.0,66.85714285714286,41.857142857142854,108.28571428571429,0.0,150.14285714285714,39.857142857142854,99.14285714285714,0.0,139.0,27.285714285714285,64.14285714285714,0.0,91.42857142857143,1.2857142857142858,1.4285714285714286,0.0,2.7142857142857144,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,96.42857142857143,396.0,0.0,492.42857142857144,15.142857142857142,58.714285714285715,0.0,73.85714285714286,28.571428571428573,133.71428571428572,0.0,162.28571428571428,30.428571428571427,121.42857142857143,0.0,151.85714285714286,20.285714285714285,80.28571428571429,0.0,100.57142857142857,1.7142857142857142,1.8571428571428572,0.0,3.5714285714285716,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,80.14285714285714,457.7142857142857,0.0,537.8571428571429,12.428571428571429,70.71428571428571,0.0,83.14285714285714,23.142857142857142,154.42857142857142,0.0,177.57142857142858,25.142857142857142,136.57142857142858,0.0,161.71428571428572,17.0,94.14285714285714,0.0,111.14285714285714,2.142857142857143,1.8571428571428572,0.0,4.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,79.0,593.8571428571429,0.0,672.8571428571429,11.285714285714286,95.71428571428571,0.0,107.0,25.285714285714285,199.0,0.0,224.28571428571428,24.142857142857142,173.71428571428572,0.0,197.85714285714286,16.428571428571427,123.71428571428571,0.0,140.14285714285714,1.7142857142857142,1.7142857142857142,0.0,3.4285714285714284,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,84.28571428571429,818.1428571428571,0.0,902.4285714285714,11.0,135.14285714285714,0.0,146.14285714285714,27.285714285714285,280.85714285714283,0.0,308.14285714285717,26.0,237.57142857142858,0.0,263.57142857142856,18.428571428571427,161.85714285714286,0.0,180.28571428571428,1.5714285714285714,2.7142857142857144,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,79.57142857142857,836.2857142857143,0.0,915.8571428571429,10.571428571428571,139.42857142857142,0.0,150.0,25.285714285714285,288.42857142857144,0.0,313.7142857142857,24.428571428571427,242.42857142857142,0.0,266.85714285714283,17.714285714285715,163.42857142857142,0.0,181.14285714285714,1.5714285714285714,2.5714285714285716,0.0,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,76.71428571428571,869.1428571428571,0.0,945.8571428571429,10.0,146.0,0.0,156.0,24.142857142857142,300.57142857142856,0.0,324.7142857142857,23.857142857142858,250.85714285714286,0.0,274.7142857142857,17.142857142857142,169.0,0.0,186.14285714285714,1.5714285714285714,2.7142857142857144,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,64.42857142857143,988.1428571428571,0.0,1052.5714285714287,7.428571428571429,168.85714285714286,0.0,176.28571428571428,21.142857142857142,349.85714285714283,0.0,371.0,19.714285714285715,280.85714285714283,0.0,300.57142857142856,14.571428571428571,185.57142857142858,0.0,200.14285714285714,1.4285714285714286,3.0,0.0,4.428571428571429,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,290.2857142857143,1068.142857142857,0.0,1358.4285714285713,19.0,186.57142857142858,0.0,205.57142857142858,50.714285714285715,380.14285714285717,0.0,430.85714285714283,50.142857142857146,295.57142857142856,0.0,345.7142857142857,63.142857142857146,203.57142857142858,0.0,266.7142857142857,96.57142857142857,2.2857142857142856,0.0,98.85714285714286,9.571428571428571,0.0,0.0,9.571428571428571,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.14285714285714285
2021-01-31,609.7142857142857,1101.4285714285713,0.0,1711.142857142857,49.0,195.71428571428572,0.0,244.71428571428572,120.28571428571429,392.85714285714283,0.0,513.1428571428571,113.85714285714286,301.14285714285717,0.0,415.0,126.71428571428571,209.28571428571428,0.0,336.0,179.28571428571428,2.4285714285714284,0.0,181.71428571428572,18.714285714285715,0.0,0.0,18.714285714285715,1.7142857142857142,0.0,0.0,1.7142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285
